N,P,K,temperature,humidity,ph,label
120,20,45,27.85245751,87.92473557,6.169278126,watermelon
91,7,52,27.21466037,82.60450961,6.462827832,watermelon
81,6,55,27.00963212,85.05148013,6.165256222,watermelon
101,13,54,27.5955348,82.04822871,6.890580132,watermelon
101,17,55,26.44758252,86.3279824,6.509692292,watermelon
111,6,53,28.7502471,87.81602503,6.370460886,watermelon
107,10,49,28.03289217,88.23605163,6.816123857,watermelon
115,11,46,26.49613914,88.63408206,6.682908145,watermelon
84,25,52,26.4483641,80.35817435,6.180573979,watermelon
120,7,47,26.31371515,82.17225041,6.713885494,watermelon
91,12,46,26.74427866,84.67430842,6.40116488,watermelon
89,22,52,27.01799474,85.29252932,6.273380839,watermelon
113,19,46,27.58428297,80.22583021,6.343090875,watermelon
97,22,50,28.49763762,85.33116984,6.830958242,watermelon
117,30,50,27.02280003,86.41009688,6.805805908,watermelon
90,14,52,26.96438284,88.43898885,6.449512995,watermelon
104,23,47,29.28097882,85.89490623,6.831503464,watermelon
81,16,45,29.19658182,85.4413145,6.78814992,watermelon
88,5,47,28.06840622,85.8684858,6.722338093,watermelon
92,7,45,28.98140869,80.24642088,7.007280877,watermelon
81,18,50,28.6928729,80.02070078,6.565805127,watermelon
111,5,55,28.52276606,83.58245456,6.579479806,watermelon
108,23,51,29.13071388,82.99883861,6.161581424,watermelon
113,30,50,28.25822622,83.13686534,6.334106949,watermelon
83,10,53,27.05395419,84.17505746,6.251022462,watermelon
101,11,51,27.680572,83.39815418,6.853299736,watermelon
114,21,55,27.61162875,87.15334907,6.531140517,watermelon
99,6,45,28.35178877,85.7426093,6.055104417,watermelon
92,20,55,27.24364691,86.73425397,6.647213139,watermelon
92,7,48,28.51382761,85.82562333,7.019256536,watermelon
91,24,55,28.5088463,82.22820113,6.315543544,watermelon
110,21,54,29.01486613,87.03657332,6.808400432,watermelon
112,25,51,27.18148879,84.74273656,6.995068717,watermelon
89,25,54,26.79756698,84.74573199,6.410412422,watermelon
100,10,53,26.63465727,83.7686924,6.267778933,watermelon
83,22,54,28.10407474,81.08482859,6.333866006,watermelon
95,14,50,28.90244333,83.47351154,6.61961872,watermelon
119,30,49,27.51841926,79.55241694,6.965285463,watermelon
97,12,47,27.44234544,88.87806273,6.826116121,watermelon
110,7,45,28.90794973,83.85748205,6.245040637,watermelon
96,18,50,27.48922427,83.46108455,6.966517967,watermelon
83,23,55,29.18914199,83.0415287,6.521569781,watermelon
120,24,47,29.28522029,88.65165355,6.317311732,watermelon
115,17,55,29.92791018,93.43216202,6.837657383,muskmelon
114,27,48,30.190831,92.33153169,6.587290585,muskmelon
101,25,52,31.57831863,93.53742232,6.811031885,muskmelon
118,18,52,30.43921983,90.09188037,6.622029559,muskmelon
95,26,45,32.46579628,93.8773739,6.172710142,muskmelon
81,25,49,32.41376294,92.55047341,6.131269335,muskmelon
117,24,53,31.65765159,91.49683656,6.350253541,muskmelon
114,30,51,31.74107824,89.31832546,6.123915777,muskmelon
113,6,52,30.12856687,89.60860965,6.801787318,muskmelon
108,26,52,31.28226148,93.58342481,6.257737854,muskmelon
81,30,48,30.95399644,91.37778657,6.095517542,muskmelon
115,9,52,31.54440246,90.23976662,6.073667199,muskmelon
83,7,45,31.56212226,89.99800812,6.764575146,muskmelon
84,21,55,30.89659938,94.11876638,6.552829168,muskmelon
109,26,45,30.68914203,89.64319203,6.280680759,muskmelon
95,27,55,30.89792222,90.47992861,6.215981352,muskmelon
119,5,55,32.21789487,93.61742484,6.224400181,muskmelon
110,14,51,29.32658214,90.9413794,6.140335402,muskmelon
82,18,48,31.5748231,93.48164615,6.214605454,muskmelon
87,14,48,32.22214867,91.87742653,6.665619664,muskmelon
85,9,53,30.60933365,92.16127545,6.505820865,muskmelon
100,6,53,31.52772263,93.23240029,6.160984928,muskmelon
107,12,46,32.09194214,92.92405067,6.61893246,muskmelon
91,13,47,31.58979917,91.72144511,6.199528893,muskmelon
102,25,50,30.60782949,92.20843786,6.154681324,muskmelon
117,25,53,31.59945961,91.406791,6.471780943,muskmelon
85,21,52,32.15228347,89.34935074,6.129941916,muskmelon
104,25,55,32.3519157,89.62195708,6.179039201,muskmelon
102,24,54,30.08538804,90.20128222,6.758888808,muskmelon
116,25,50,31.75392978,92.21786003,6.143807564,muskmelon
100,17,48,32.2606995,93.61378422,6.425238194,muskmelon
110,25,54,31.37424951,90.04395404,6.483892835,muskmelon
104,25,51,31.43128523,93.19444342,6.528342525,muskmelon
107,11,54,31.02640772,90.6048553,6.148984365,muskmelon
98,26,52,29.66823068,89.95601547,6.205564719,muskmelon
88,17,52,32.45196332,90.01215656,6.706918026,muskmelon
87,25,46,29.76387985,89.2746151,6.437235559,muskmelon
120,8,46,32.07476588,89.96798727,6.7935645,muskmelon
95,13,46,32.3831062,93.07079607,6.181276632,muskmelon
108,22,47,30.96664915,91.00239468,6.216696914,muskmelon
82,13,52,29.4255512,94.19451087,6.5009242,muskmelon
120,23,55,30.21728805,90.87969381,6.792772158,muskmelon
110,22,47,31.50503336,91.0982083,6.299991662,muskmelon
95,23,45,30.19484238,89.82331494,6.32272993,muskmelon
106,10,49,30.08880417,91.28633175,6.407906365,muskmelon
99,12,52,31.14204614,93.62401151,6.057073697,muskmelon
106,20,51,32.26317964,90.23296078,6.399783121,muskmelon
83,11,53,32.05783296,92.21187142,6.219519818,muskmelon
117,19,55,31.25711617,91.05923559,6.176963532,muskmelon
98,26,49,29.61546779,89.78908732,6.18545452,muskmelon
113,20,48,29.80589829,94.20234629,6.498678755,muskmelon
101,17,47,32.00687438,94.05300837,6.240842414,muskmelon
98,7,45,30.15943615,91.79809642,6.213267494,muskmelon
93,22,48,31.60678701,90.79459394,6.838116406,muskmelon
95,21,47,30.31084773,92.8660446,6.489987254,muskmelon
109,12,48,31.96748555,91.40670681,6.769256712,muskmelon
118,12,47,30.35163,91.45659612,6.064956517,muskmelon
100,14,49,32.00124837,90.34024198,6.423377587,muskmelon
89,9,47,31.98251025,90.03029587,6.728531579,muskmelon
95,16,46,29.38363652,89.39315329,6.807550613,muskmelon
95,7,45,29.62602599,90.06022594,6.08607146,muskmelon
87,6,45,32.36854956,90.0499843,6.458507014,muskmelon
93,20,50,32.48067072,92.52890941,6.506960799,muskmelon
84,29,49,32.49464723,93.21739668,6.307808086,muskmelon
111,5,47,30.42145368,90.74444754,6.331048375,muskmelon
111,5,52,32.43041844,93.34918287,6.191343059,muskmelon
111,15,54,30.06634693,92.20585011,6.249960865,muskmelon
89,11,47,32.3249746,93.97540347,6.384899925,muskmelon
110,15,48,31.01303401,92.15923052,6.268604567,muskmelon
95,30,52,31.9924253,89.5896198,6.70036791,muskmelon
115,12,52,29.85916631,94.28911434,6.745856818,muskmelon
120,25,50,30.44479957,94.14095929,6.384281907,muskmelon
102,11,45,31.50514295,92.42346581,6.412768723,muskmelon
94,5,55,31.02091792,91.16978239,6.140575199,muskmelon
84,18,46,29.39595748,92.72624088,6.842215447,muskmelon
107,22,54,30.38135852,90.10742216,6.69010674,muskmelon
80,18,52,30.24794094,90.41416457,6.543292554,muskmelon
86,18,45,31.43372844,89.9770879,6.625991269,muskmelon
113,28,48,31.33757388,91.77558777,6.226178613,muskmelon
115,18,53,31.65582014,93.51255464,6.066712924,muskmelon
82,20,54,31.84010315,89.26252592,6.600151511,muskmelon
98,22,47,31.54961419,91.1933177,6.398600358,muskmelon
117,25,54,31.1265021,91.79722631,6.206165555,muskmelon
83,15,49,31.39161564,90.66317321,6.496078987,muskmelon
120,16,51,30.38450669,90.91552484,6.606096221,muskmelon
111,5,50,29.94443942,91.07352164,6.457618478,muskmelon
85,21,47,32.41848697,89.86633227,6.242574986,muskmelon
90,23,54,30.99168239,89.71230293,6.214575232,muskmelon
99,29,55,31.6810684,90.73312135,6.721036628,muskmelon
102,11,47,30.37234325,92.07417343,6.56358124,muskmelon
80,18,51,30.44396335,91.0940037,6.766541825,muskmelon
87,21,52,29.68087589,93.60734457,6.122395841,muskmelon
114,8,52,31.84061884,93.8716823,6.476983221,muskmelon
99,6,46,31.05269956,93.53757686,6.454073945,muskmelon
89,25,50,29.35315207,90.61570543,6.433434212,muskmelon
96,13,55,32.04324657,93.89529614,6.760774778,muskmelon
82,26,47,30.93269023,92.77099219,6.624531773,muskmelon
106,21,52,31.35767794,94.11409103,6.343219728,muskmelon
90,15,52,29.35384566,90.65159495,6.506223093,muskmelon
106,16,54,31.42755713,90.96977373,6.645277078,muskmelon
22,30,12,17.12600478,91.79832807,6.411319885,orange
37,6,13,28.24878601,90.77963917,7.579511099,orange
27,13,6,14.49880776,90.62508483,7.401321511,orange
7,16,9,20.48809758,91.32308239,7.884398131,orange
20,7,9,31.98886314,90.85059703,7.193441756,orange
26,27,10,30.46048516,92.20891448,6.134840082,orange
5,23,15,27.85598505,91.3268044,7.475768025,orange
0,18,14,32.30799589,91.28666117,7.273007342,orange
39,24,14,33.15795781,90.16516961,7.254106769,orange
13,23,6,26.00296961,89.51554209,7.431773461,orange
21,17,15,26.02621517,90.81938901,7.523244111,orange
33,12,8,27.41269852,89.56376157,6.883819099,orange
6,9,12,33.73198853,89.39315349,7.092145699,orange
19,7,10,16.03927412,90.487448,6.17361854,orange
24,18,6,28.82948674,93.77113601,6.34200628,orange
9,11,8,26.97699889,93.70774138,6.618401059,orange
31,8,7,37.45526517,92.94378607,7.227858461,orange
22,17,5,26.17704736,89.98235806,7.008211866,orange
13,5,8,25.88568994,89.35413573,7.542132392,orange
16,8,9,26.69912428,90.55193281,7.669752575,orange
4,13,6,16.9639505,93.57530478,7.629344736,orange
0,25,14,20.98250508,91.25881074,6.419053752,orange
8,7,10,30.6699471,91.26224927,6.991717542,orange
4,23,5,24.60791258,92.66473486,7.545386192,orange
33,14,8,22.82390621,92.25903079,7.753733918,orange
30,7,15,36.06608199,90.32479468,7.896118214,orange
21,29,12,24.20339937,91.44178439,6.496745783,orange
11,14,5,12.48329302,94.21913977,7.009010844,orange
9,8,15,15.56523159,93.67455909,8.066575449,orange
5,18,14,35.92627047,92.78766564,7.501174559,orange
29,25,14,33.08971251,89.71286796,7.852182121,orange
33,12,15,32.83354254,91.3125997,6.106910378,orange
8,16,6,13.26998905,89.51604414,7.170752359,orange
15,14,8,10.86372439,89.47481022,6.277055765,orange
16,7,8,24.73382035,89.86602162,6.478369836,orange
0,12,7,21.90400673,89.91231932,7.032112308,orange
5,25,6,33.33861423,93.32500551,6.065524127,orange
6,8,11,26.43100767,91.68223188,6.660489346,orange
10,5,5,23.02040206,90.6224533,7.888363471,orange
1,17,6,11.70593043,90.65357228,6.88134194,orange
1,30,10,12.91306148,90.61548902,7.35717412,orange
0,23,15,24.48929703,92.67631991,7.667269601,orange
24,27,9,20.47643782,92.54625589,6.212672451,orange
36,11,13,18.81825942,92.34516755,7.256596781,orange
40,21,8,37.88066481,92.17165403,7.485679005,orange
40,22,6,26.62655191,91.18787216,6.54674489,orange
32,18,13,15.0166888,91.02309961,6.098685624,orange
9,10,10,24.25973748,92.82591472,6.064605599,orange
13,16,8,37.69986689,92.4205572,7.012526093,orange
15,9,11,12.53172294,93.46246913,7.979286016,orange
29,11,5,25.10432964,91.22519325,7.708699351,orange
1,15,9,32.53822369,93.87274233,7.601461715,orange
18,5,11,22.65838397,90.19984237,6.307976199,orange
14,22,9,18.7190818,90.40322297,6.602211404,orange
33,15,7,17.18291833,90.95719155,7.720239353,orange
4,6,7,24.9705842,90.38281515,6.76940385,orange
17,16,14,17.79318633,91.46378101,6.685301012,orange
12,20,10,26.53455661,92.40237692,6.587240693,orange
34,29,8,34.59461607,90.4182138,6.508825082,orange
39,28,10,34.02012204,90.75350913,7.24668848,orange
31,25,12,19.58938719,89.2875535,7.079770968,orange
12,6,8,33.47659891,92.16102121,6.446242465,orange
12,29,13,24.36941248,90.79957967,7.639547185,orange
26,11,11,14.87068989,90.21846838,7.677984576,orange
19,24,15,22.23523398,93.03190303,7.201513948,orange
39,21,9,14.33378993,93.33961119,6.411335837,orange
16,29,13,35.07302828,92.98434601,6.252804054,orange
36,29,13,22.44392537,90.17702459,7.9001294,orange
37,23,12,34.21280823,89.76156944,6.452943586,orange
39,9,15,27.51486954,91.08815564,8.064130203,orange
31,5,14,19.17053311,90.97316443,6.642794044,orange
18,12,8,13.66367525,91.09308914,6.262031671,orange
20,20,10,12.87731775,92.99034084,7.039930292,orange
5,8,5,11.97373782,91.51006144,6.621789579,orange
20,8,12,27.45449638,94.29115843,7.325905361,orange
25,21,11,34.98462189,89.40376287,6.518314382,orange
14,19,14,19.19075458,93.67537856,6.759591404,orange
37,18,12,11.14595706,89.44177317,7.46787993,orange
26,15,6,18.68750125,94.11210298,6.97437995,orange
13,22,5,21.3426695,89.75623371,7.834071753,orange
32,25,9,11.23842496,93.0640814,7.866354233,orange
19,7,9,29.57757081,90.98844093,7.032751832,orange
28,7,9,37.53897006,91.41376896,6.791468971,orange
24,30,11,35.155282,93.83747221,6.660940345,orange
7,17,10,11.03030229,90.49007841,6.524235812,orange
18,23,8,23.32221417,92.74196557,6.471398112,orange
7,20,12,17.94333569,94.0914017,6.533682321,orange
20,23,11,34.56583386,89.37138618,6.465513155,orange
18,14,11,30.43765621,89.25353674,6.60990246,orange
34,11,10,34.4555989,93.91654997,7.428615469,orange
20,29,10,31.55121373,92.57166702,7.431928778,orange
37,24,13,20.77485327,89.96900531,7.925473011,orange
12,8,10,17.52401358,90.71523057,8.067971535,orange
34,10,14,36.95424806,91.33839675,6.786265775,orange
6,13,9,37.45481827,89.81775424,7.856961596,orange
27,30,5,35.50498253,89.80207426,7.726044055,orange
13,8,12,27.30682589,91.83549857,7.170000079,orange
6,7,7,30.04012405,93.7922413,7.264042142,orange
40,17,15,23.17001205,90.21176525,7.942059992,orange
31,26,9,12.69568492,92.5559161,7.634412536,orange
61,68,50,38.21487926,90.76852092,6.854520491,papaya
58,46,45,46.00607174,90.05019492,6.635579305,papaya
45,47,55,41.69243705,90.40777103,6.812351037,papaya
39,65,53,38.34328127,91.39628071,6.619920996,papaya
31,68,45,46.58027074,89.32444615,7.000896942,papaya
70,68,45,36.71780116,92.14777659,7.054690626,papaya
68,62,50,36.03141039,92.05600349,7.040639124,papaya
34,65,47,25.48640827,93.01725767,6.895409127,papaya
38,68,54,31.83659748,90.07817094,6.799957359,papaya
69,64,47,43.63801511,93.82729581,7.056554376,papaya
58,51,47,45.72457745,90.9790525,6.818423022,papaya
59,47,53,35.66307508,90.7325897,6.912456214,papaya
44,64,54,32.34700753,90.64987942,6.803568949,papaya
56,57,48,34.25120018,92.34467373,6.564805961,papaya
69,60,54,39.41733676,92.35773835,7.052976333,papaya
56,58,49,40.29522973,93.92885014,6.752518884,papaya
49,55,53,41.71708073,92.94303779,6.603056925,papaya
38,51,52,35.44434216,90.04921561,6.990292702,papaya
54,65,47,30.30706783,90.82815521,6.782466839,papaya
57,57,51,42.34222236,90.75928054,7.055304364,papaya
39,52,53,35.28250425,93.98109941,6.764676322,papaya
58,67,45,42.0230594,91.00007957,6.762880417,papaya
61,64,52,46.99134063,92.12679785,6.701001418,papaya
34,62,55,29.93574522,89.98413495,6.644746052,papaya
31,48,45,44.26398471,92.20346945,6.622334212,papaya
47,46,52,25.17065986,90.67277273,6.560940124,papaya
32,68,52,35.46503458,91.9064157,6.861660217,papaya
36,59,46,37.21016395,92.91604946,6.78175514,papaya
61,51,51,42.64886359,93.47600731,6.633981186,papaya
70,54,46,43.11657379,90.38745195,6.981754876,papaya
44,56,49,42.57607319,90.52328627,6.578587995,papaya
34,68,51,29.67731536,93.49189151,6.747405633,papaya
50,59,47,44.24354896,91.37362226,6.808842473,papaya
39,70,52,28.5033979,90.05669763,6.711487741,papaya
34,61,49,30.52633858,92.62164011,6.561329262,papaya
44,60,55,37.20112167,89.81176124,6.886936033,papaya
31,62,52,36.67540222,92.3030727,7.05410023,papaya
65,62,51,34.21896996,90.13520758,6.570359697,papaya
44,57,53,45.90929834,89.76979928,6.994245204,papaya
50,47,48,26.73579705,89.87681677,6.773321539,papaya
43,50,48,30.69184644,90.63983383,6.68996924,papaya
60,46,53,26.57240785,92.277674,6.822946004,papaya
70,68,55,46.49653676,93.9571615,6.751556931,papaya
59,62,52,47.39660138,92.40603011,6.668277867,papaya
60,58,51,45.65664188,92.21618763,6.90250629,papaya
42,60,47,36.32024013,91.40885568,6.896458319,papaya
35,66,47,34.40280214,90.93624401,7.016159182,papaya
34,65,48,44.94859958,89.2864716,6.725143029,papaya
36,54,46,46.17243948,94.27146952,6.722974979,papaya
39,64,52,31.38224538,93.95846807,6.738937624,papaya
37,52,47,46.75061928,93.2129721,6.601792687,papaya
33,47,46,31.69107612,93.27930394,6.901135616,papaya
34,48,48,44.53900166,90.64184843,6.866660637,papaya
49,54,50,27.80764508,92.48074192,6.823520036,papaya
40,65,49,38.33873939,90.32565409,6.738688931,papaya
68,52,49,26.5066505,91.56129399,6.636518448,papaya
50,46,52,33.83974322,89.46716623,6.794746379,papaya
65,63,50,34.59986151,90.59416747,6.583309965,papaya
40,49,47,46.59159314,90.44177966,6.560164913,papaya
42,53,48,25.08337291,93.63655908,6.819441055,papaya
49,55,51,26.99120044,93.21555715,6.736801519,papaya
59,62,49,47.05478792,92.65297819,7.004109107,papaya
63,58,47,29.11647581,90.01312799,6.926058329,papaya
70,65,52,33.01188526,92.42404047,6.642911956,papaya
63,50,52,31.08612855,92.52547212,6.812648372,papaya
40,64,47,35.26937497,92.7819898,6.955688901,papaya
63,58,50,46.70386436,93.96468854,6.781365564,papaya
45,58,49,32.6728826,89.59823273,6.889399418,papaya
66,69,47,25.71066757,92.91577207,6.974648638,papaya
54,67,52,38.71629021,92.60675046,6.645514023,papaya
69,67,52,30.08116242,93.75729141,6.888888207,papaya
67,68,49,38.2730678,91.66832496,6.883306996,papaya
45,57,47,25.14249666,90.04809262,6.71650009,papaya
56,50,52,35.90604498,91.5353689,6.831453687,papaya
70,50,53,40.65382391,89.70412127,6.996352707,papaya
44,47,45,42.03213285,94.05943137,6.638787865,papaya
50,60,47,35.35275274,92.04027002,6.990407427,papaya
52,51,53,41.65244958,92.40086206,7.048816036,papaya
35,68,45,46.59416242,89.34321908,6.672073661,papaya
68,69,52,27.84069683,92.0363288,6.874840105,papaya
32,55,52,40.79154214,91.27670794,7.030608792,papaya
32,55,51,32.1296909,92.45434971,6.633277633,papaya
48,62,47,27.50714797,92.32458096,6.864458882,papaya
39,69,53,28.13925174,92.31936538,7.027779333,papaya
49,61,45,35.5597562,93.89446254,6.825226503,papaya
48,57,54,31.49603496,89.45446417,6.677394861,papaya
69,66,49,43.41272512,89.42011158,6.585984542,papaya
53,55,55,36.16225713,90.52005455,6.770190017,papaya
38,61,52,33.88848727,94.26678843,6.680448866,papaya
57,64,55,28.95730357,92.25328415,6.643146019,papaya
51,57,55,26.81014914,89.39690814,6.736628531,papaya
56,65,45,41.45642765,93.28485077,6.812195652,papaya
54,66,52,39.68322855,93.10321389,6.929499485,papaya
58,55,47,28.27351204,92.99762713,6.803307287,papaya
68,70,54,33.96658048,92.05195181,7.049244429,papaya
42,59,55,43.51873419,93.66821376,7.042053745,papaya
43,64,47,41.87733555,90.85337733,6.887232278,papaya
35,67,49,44.83315252,90.41658638,6.676752615,papaya
56,59,55,40.19090822,91.07034353,6.61099071,papaya
39,64,53,24.97303542,90.33801993,6.658382025,papaya
18,30,29,29.04290878,92.15373827,6.477927286,coconut
37,23,28,27.79514086,93.63039761,5.791829859,coconut
13,28,33,30.52677267,94.98602136,5.738269463,coconut
2,21,35,27.16130646,90.80912141,6.350431198,coconut
10,18,35,30.16633631,99.04788938,6.439540884,coconut
7,11,32,31.75186908,94.44229624,5.592159505,coconut
39,5,31,29.41035424,93.00644934,5.602041892,coconut
34,6,27,28.04942394,90.18880013,5.91360436,coconut
31,30,29,28.85088838,90.24923685,5.608947503,coconut
25,7,35,30.80341574,98.5832507,5.60784227,coconut
16,18,26,30.85922937,91.08955272,5.618592587,coconut
26,10,33,30.68181108,96.29513564,6.125475735,coconut
27,8,32,29.30740982,95.81270343,5.678623851,coconut
37,18,30,29.99003063,98.74593492,6.442475835,coconut
19,15,34,28.53688021,99.06044943,5.737175785,coconut
0,19,33,29.44427136,94.56933756,6.290693232,coconut
31,20,26,27.74384823,96.98313294,6.501286023,coconut
9,17,32,28.16038949,92.70740937,5.895015697,coconut
22,11,29,30.42225822,94.34410285,6.009463773,coconut
31,6,26,31.61031814,90.57749879,5.793154509,coconut
34,6,30,29.39025482,96.36124089,6.001996621,coconut
24,6,32,30.50843274,89.26484388,6.444678911,coconut
1,8,26,29.8577642,93.50407503,5.613089378,coconut
31,13,33,29.99310905,94.82300175,5.912573383,coconut
10,9,28,31.48441086,93.32177882,6.339627328,coconut
36,27,26,28.84908124,95.12944379,6.310911261,coconut
38,24,33,30.69925037,96.36368872,6.027737279,coconut
11,6,25,31.13614771,96.00656561,6.136423796,coconut
16,14,30,32.24051663,95.65333795,6.432167061,coconut
33,14,35,29.46169092,96.01780877,6.08207709,coconut
16,6,29,31.78249483,91.2347908,5.921217013,coconut
32,11,31,27.20454952,92.61455893,6.261909141,coconut
38,14,30,29.21843532,90.46757282,5.620993509,coconut
8,6,33,30.68730386,92.95342426,6.150240267,coconut
23,6,33,31.66646018,92.02149083,6.080142216,coconut
29,25,35,30.77353846,90.91873812,5.592870521,coconut
24,14,33,31.88393352,92.57549373,6.423642851,coconut
32,12,30,27.55581893,97.46667379,5.63017521,coconut
30,25,31,28.55452262,98.00617103,5.857325852,coconut
14,21,35,32.04051531,91.18978329,6.176216976,coconut
27,22,29,31.28861882,91.4538076,6.05437089,coconut
40,5,29,30.91129564,97.14066248,5.87348402,coconut
17,11,32,31.18876397,92.69854723,5.671432813,coconut
30,30,35,27.13944219,94.92928833,6.056073885,coconut
28,10,30,32.41389944,90.41288224,6.362618302,coconut
39,7,29,29.88934534,93.91182421,6.419934259,coconut
32,20,35,28.78128362,97.7641412,5.639065059,coconut
7,15,32,27.168091,95.23934951,6.237996502,coconut
29,17,29,31.69209635,95.00827005,6.013247817,coconut
34,15,34,29.36360165,90.37007499,5.728491768,coconut
14,23,25,28.41650434,96.32550011,5.662744145,coconut
18,19,29,29.94472993,91.77233576,6.262056563,coconut
7,21,35,27.9548528,93.98035245,5.816810681,coconut
24,27,34,31.33906033,94.44255653,6.259330981,coconut
39,29,29,28.76763374,93.80339427,6.199078537,coconut
29,8,28,29.15970502,91.00039868,6.155455371,coconut
10,24,27,29.92201314,94.23086369,5.759899456,coconut
0,29,32,30.44973371,97.7487192,5.921187526,coconut
32,11,31,32.03085911,91.85334909,6.519506084,coconut
37,10,32,31.43081677,94.49349541,6.22069392,coconut
20,29,27,27.23738461,91.64613955,6.101588682,coconut
31,29,35,29.50355286,91.48161139,6.19245917,coconut
17,30,27,31.50403261,90.05086347,5.947191189,coconut
1,12,30,30.11893644,95.28917595,5.612395089,coconut
6,13,29,29.63847443,99.37641307,5.885218152,coconut
15,28,32,31.30007973,99.04540535,6.274663392,coconut
27,24,29,28.88174078,96.33223546,6.197411573,coconut
3,23,30,32.23196427,94.99564077,6.13363808,coconut
8,26,26,27.72422857,90.91554287,5.753921171,coconut
20,28,26,28.62731579,90.77012549,5.597634153,coconut
26,18,27,29.79856354,92.20128593,5.888716768,coconut
1,6,35,29.32499838,95.05844434,6.287872365,coconut
27,30,31,31.45498468,89.99876921,5.769697839,coconut
23,7,34,28.3296753,90.79591556,5.904823587,coconut
0,26,31,27.20672537,94.34944938,5.597975631,coconut
38,6,25,27.72643589,96.28637011,6.211788561,coconut
25,12,26,31.00384808,95.01750953,6.494369962,coconut
40,5,32,28.29125521,96.05852259,6.035119745,coconut
0,19,31,27.69201403,93.70184915,6.328525848,coconut
26,9,32,28.15986835,94.06194135,6.528829214,coconut
35,30,34,30.70839309,94.7453688,6.196898349,coconut
19,30,30,32.08444202,90.67881524,5.878935122,coconut
31,13,33,32.22989297,94.54318819,6.399672737,coconut
17,29,26,28.36886145,92.5841263,6.126665861,coconut
2,30,30,28.21707445,94.12430633,6.388157801,coconut
30,13,25,29.46441322,90.76003081,6.471031563,coconut
8,15,33,31.44167377,97.47591841,5.551204342,coconut
18,12,35,28.36665092,95.73560292,6.395896135,coconut
8,28,30,27.69013832,93.65150166,6.069933603,coconut
40,22,29,29.90615064,99.38943488,5.787097293,coconut
27,10,33,30.18082557,96.85154274,6.524228808,coconut
21,20,31,27.78146013,99.12742718,5.908273827,coconut
3,9,35,29.20967135,99.25210419,6.375546321,coconut
22,16,27,31.66587915,89.52373431,6.06096618,coconut
27,8,30,28.69917344,97.67991073,6.062581927,coconut
22,8,33,30.85842427,95.22577605,5.716890585,coconut
28,27,32,31.40674067,92.29651663,5.816612317,coconut
23,21,26,28.70881732,92.75307056,5.954727034,coconut
37,5,34,27.99260545,93.15043229,5.831159541,coconut
19,26,29,29.22594946,98.1917609,5.722706655,coconut
133,47,24,26.48133956,78.27101656,7.296551314,cotton
136,36,20,25.06370869,84.02745754,6.987879597,cotton
104,47,18,26.00748303,76.01499819,7.702291017,cotton
133,47,23,27.00776105,74.63762768,6.888937407,cotton
126,38,23,27.52329212,82.77770381,6.232430407,cotton
126,50,19,26.79852358,80.85036116,6.688513916,cotton
113,41,20,27.13184024,79.63491671,7.322334607,cotton
121,45,22,24.37295029,80.41439156,6.501908329,cotton
121,47,16,25.61681733,78.37100882,7.792903777,cotton
129,60,22,26.67910896,78.19656119,6.001094575,cotton
107,45,25,25.05354796,82.69916284,7.292939781,cotton
122,59,18,25.50228415,82.77986675,6.275568695,cotton
140,38,15,26.20462071,74.90344438,6.075752907,cotton
102,49,21,26.79698753,84.00862732,6.309748815,cotton
111,40,25,26.57076327,83.60737957,6.24326665,cotton
131,35,18,26.57774554,81.366796,7.12135376,cotton
135,43,16,25.48033023,80.84487837,6.781068226,cotton
100,46,18,26.24647376,75.06505286,6.489703345,cotton
123,39,24,27.13816928,77.23686891,7.520333283,cotton
117,56,15,28.20689855,76.0936287,7.434719915,cotton
121,36,24,25.68077147,80.80480423,7.418720552,cotton
101,58,18,27.85588023,80.48980703,6.712146035,cotton
107,42,24,23.92443688,83.79074122,6.200056374,cotton
100,41,22,24.33067727,83.71775133,7.384817758,cotton
125,39,21,27.164154,81.33489965,8.026380081,cotton
105,60,23,25.53876275,76.2589431,6.263645179,cotton
102,46,19,24.71081019,81.72767375,6.690816966,cotton
131,49,22,27.67092756,79.06134886,7.372827225,cotton
139,35,15,27.3998412,82.60523111,5.951495647,cotton
108,36,19,24.72354204,76.55898097,7.303858766,cotton
118,45,23,25.36158272,76.47732953,8.04960964,cotton
107,51,22,26.98413273,77.27881899,6.03704324,cotton
125,60,17,26.20089443,83.67504198,6.846931191,cotton
113,37,20,27.16578898,78.11491593,7.460129994,cotton
131,52,16,25.67281405,83.63450321,6.54457261,cotton
115,48,16,27.71988612,83.24462254,7.240661895,cotton
113,38,25,23.87530195,78.55082998,7.454908046,cotton
111,41,18,25.65766834,77.1823524,6.160468882,cotton
111,53,19,26.00609961,77.08253933,6.477440775,cotton
122,48,16,26.75477566,74.65154694,6.364480278,cotton
108,46,17,26.37228884,84.041614,6.994743428,cotton
132,41,22,26.36105645,80.12758113,7.881319762,cotton
103,42,17,26.36458666,83.77600145,6.586420087,cotton
133,50,25,27.91327209,80.30247404,7.637731082,cotton
127,37,18,26.99610121,75.32766872,7.104575997,cotton
110,39,25,24.53214007,76.38654485,7.273818791,cotton
131,38,19,25.90168175,74.7006497,6.87580731,cotton
108,38,24,25.40475272,75.4677491,7.509345859,cotton
122,40,17,27.09135025,80.42451756,6.916387079,cotton
111,50,15,27.31250687,79.39498356,7.95566912,cotton
140,40,17,24.66404661,76.11560213,6.06026068,cotton
